806,2008-02-02 23:30:47,116.47207,39.92218
176,2008-02-02 23:30:47,116.43772,39.89668
5070,2008-02-02 23:30:47,116.33531,39.90988
7116,2008-02-02 23:30:48,116.3502,39.91387
1101,2008-02-02 23:30:48,116.46785,39.89952
4849,2008-02-02 23:30:48,116.4415,39.94345
480,2008-02-02 23:30:49,116.26061,40.03006
8487,2008-02-02 23:30:49,116.41998,39.92068
9492,2008-02-02 23:30:49,116.49717,39.95169
1450,2008-02-02 23:30:49,116.3789,39.88031
4620,2008-02-02 23:30:50,116.48611,39.79893
5579,2008-02-02 23:30:50,116.43362,39.76032
2669,2008-02-02 23:30:50,116.4478,40.00637
5797,2008-02-02 23:30:50,116.34975,39.92927
4474,2008-02-02 23:30:51,116.49421,39.8626
4494,2008-02-02 23:30:51,116.48756,39.98671
9099,2008-02-02 23:30:51,116.35989,39.94409
2373,2008-02-02 23:30:51,116.45479,39.8838
6455,2008-02-02 23:30:52,116.43944,39.94924
2478,2008-02-02 23:30:52,116.57897,40.04684
7181,2008-02-02 23:30:52,116.41107,40.01675
5070,2008-02-02 23:30:52,116.33532,39.90987
10092,2008-02-02 23:30:53,116.34725,39.93906
7044,2008-02-02 23:30:54,116.12479,40.04604
3836,2008-02-02 23:30:54,116.41069,39.89998
3859,2008-02-02 23:30:54,116.41417,40.10261
804,2008-02-02 23:30:54,116.29212,39.96272
64,2008-02-02 23:30:55,116.44717,39.95697
2669,2008-02-02 23:30:55,116.44852,40.00649
8710,2008-02-02 23:30:55,116.4419,39.76433
7142,2008-02-02 23:30:55,116.26406,39.92982
5070,2008-02-02 23:30:57,116.33532,39.90987
3266,2008-02-02 23:30:57,116.44044,39.92191
7139,2008-02-02 23:30:57,116.29631,39.90614
8154,2008-02-02 23:30:57,116.48071,39.95629
3961,2008-02-02 23:30:57,116.30421,39.93687
5605,2008-02-02 23:30:58,116.33518,39.96613
5478,2008-02-02 23:30:58,116.31118,39.88297
8710,2008-02-02 23:30:58,116.44182,39.76423
5602,2008-02-02 23:30:59,116.45185,39.90809
