2487,2008-02-02 13:31:13,116.46272,39.9683
129,2008-02-02 13:33:17,116.56537,40.07156
2487,2008-02-02 13:34:07,116.47,39.96478
2850,2008-02-02 13:34:15,115.9768,39.69022
2850,2008-02-02 13:37:06,115.9768,39.69022
9311,2008-02-02 13:38:43,116.41566,39.86086
356,2008-02-02 13:39:06,116.34628,39.86072
124,2008-02-02 13:40:31,116.50106,40.00579
1240,2008-02-02 13:40:49,116.22985,39.90208
803,2008-02-02 13:42:35,116.4971,39.96643
124,2008-02-02 13:42:47,116.48884,40.00453
9366,2008-02-02 13:44:09,116.40159,39.96264
3902,2008-02-02 13:45:15,116.45555,39.92967
4904,2008-02-02 13:49:32,116.65091,40.12848
460,2008-02-02 13:49:56,116.4022,39.94986
6346,2008-02-02 13:50:59,116.29646,39.94396
3926,2008-02-02 13:51:13,116.41124,39.98413
1452,2008-02-02 13:52:10,116.2606,39.92775
1772,2008-02-02 13:53:40,116.44718,39.90743
1953,2008-02-02 13:54:42,116.45262,39.95247
1035,2008-02-02 13:54:50,116.24677,39.88886
4199,2008-02-02 13:57:49,116.67156,39.90043
6969,2008-02-02 13:58:32,116.38832,39.97007
1772,2008-02-02 13:58:34,116.44733,39.90705
9311,2008-02-02 13:58:50,116.47225,39.8022
10211,2008-02-02 13:59:37,116.43521,39.90718
7072,2008-02-02 14:00:19,116.68246,39.91598
9244,2008-02-02 14:00:32,116.41067,39.90677
5119,2008-02-02 14:01:01,116.31421,40.05884
6346,2008-02-02 14:01:03,116.26292,39.94581
4199,2008-02-02 14:02:49,116.67161,39.90026
2791,2008-02-02 14:05:19,116.38516,39.87086
7628,2008-02-02 14:05:35,116.30826,39.97974
1772,2008-02-02 14:05:55,116.45998,39.90692
3472,2008-02-02 14:05:55,116.13906,39.85677
1772,2008-02-02 14:06:01,116.46008,39.90688
1772,2008-02-02 14:06:19,116.46078,39.90683
8053,2008-02-02 14:07:18,116.32983,39.9673
6822,2008-02-02 14:07:24,116.55085,39.75021
6822,2008-02-02 14:07:24,116.55085,39.75021
6822,2008-02-02 14:07:24,116.55085,39.75021
2791,2008-02-02 14:07:28,116.38123,39.87929
5651,2008-02-02 14:07:55,116.38063,39.96447
3980,2008-02-02 14:08:09,116.47063,39.92776
7628,2008-02-02 14:08:30,116.30892,39.98159
2850,2008-02-02 14:09:24,115.9768,39.69014
1772,2008-02-02 14:09:24,116.48507,39.90568
1772,2008-02-02 14:09:30,116.4843,39.90583
1772,2008-02-02 14:09:33,116.48405,39.90612
7362,2008-02-02 14:10:03,116.30623,39.89563
3896,2008-02-02 14:10:32,116.40532,39.90457
7628,2008-02-02 14:10:36,116.3093,39.9794
10211,2008-02-02 14:11:20,116.41226,39.923
6618,2008-02-02 14:11:25,116.12121,40.55969
129,2008-02-02 14:11:39,116.56537,40.07156
3980,2008-02-02 14:13:11,116.47057,39.92772
9496,2008-02-02 14:13:16,116.58346,40.07562
4914,2008-02-02 14:14:04,116.56249,40.07003
2850,2008-02-02 14:14:59,115.97688,39.69015
3298,2008-02-02 14:16:50,116.34219,40.02831
1953,2008-02-02 14:17:13,116.45142,39.95145
4011,2008-02-02 14:19:41,116.58207,40.06947
7439,2008-02-02 14:20:52,116.41924,39.94433
902,2008-02-02 14:22:24,116.29126,40.09351
6969,2008-02-02 14:23:40,116.34688,39.99045
5119,2008-02-02 14:26:08,116.22936,40.06722
9866,2008-02-02 14:26:49,116.22347,39.84567
1953,2008-02-02 14:27:12,116.4549,39.96069
2791,2008-02-02 14:27:35,116.35048,39.90278
7362,2008-02-02 14:28:03,116.33862,39.91237
5651,2008-02-02 14:30:09,116.38061,39.96433
1240,2008-02-02 14:31:48,116.30385,39.88611
4104,2008-02-02 14:31:56,116.41905,39.94941
1953,2008-02-02 14:32:11,116.47611,39.97338
2850,2008-02-02 14:32:26,115.97688,39.69015
9311,2008-02-02 14:34:02,116.41556,39.85674
7362,2008-02-02 14:34:11,116.34668,39.91177
5488,2008-02-02 14:35:43,116.36969,39.96671
7628,2008-02-02 14:35:45,116.31954,39.93424
10211,2008-02-02 14:36:27,116.34658,39.9115
8678,2008-02-02 14:36:47,116.43613,39.89251
2672,2008-02-02 14:37:33,116.30106,39.88154
2672,2008-02-02 14:37:33,116.30106,39.88154
1772,2008-02-02 14:37:44,116.58252,40.07548
124,2008-02-02 14:38:04,116.47529,39.96567
5488,2008-02-02 14:39:56,116.36077,39.95654
1240,2008-02-02 14:41:55,116.29029,39.88827
3792,2008-02-02 14:43:20,116.35104,39.89942
5328,2008-02-02 14:44:49,116.40036,39.85583
6058,2008-02-02 14:45:45,116.32919,39.96643
6346,2008-02-02 14:47:05,116.25393,39.95484
1772,2008-02-02 14:47:11,116.58368,40.07943
9127,2008-02-02 14:48:21,116.40567,39.94395
9866,2008-02-02 14:48:51,116.22335,39.84565
3859,2008-02-02 14:52:12,116.56526,40.07214
